02;1;1;Fear;Fear;true;58.301;
02;1;2;Sadness;Sadness;true;70.441;
02;1;3;Joy;Joy;true;56.641;
02;1;4;Anger;Joy;false;31.521;
02;1;5;Fear;Fear;true;46.301;
02;1;6;Surprise;Joy;false;74.151;
02;1;7;Fear;Fear;true;66.831;
02;1;8;Surprise;Surprise;true;63.481;
02;1;9;Joy;Joy;true;24.821;
